fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,score
1003,2009-11-30,10.66,101.1,10.52,15.62,14.56,14.56,21.64,8.69,12.94,15.87,3.79,5.64,2.62,3.02,6.14,8.3,4.6,3.71,
1003,2009-12-01,48.65,100.85,7.43,9.99,9.05,9.05,19.0,6.67,12.34,11.04,4.1,7.5,2.89,4.61,5.95,12.26,3.81,8.45,0.0
1003,2009-12-02,18.73,99.91,11.01,17.25,14.88,14.88,20.98,10.26,10.72,17.3,6.0,8.1,3.36,4.74,9.43,12.81,5.3,7.51,
1003,2009-12-03,0.03,101.3,6.02,9.16,6.55,6.56,13.22,5.5,7.72,10.59,2.81,3.2,2.36,0.84,4.59,5.62,3.4,2.22,
1003,2009-12-04,1.96,101.58,5.28,7.38,4.68,4.68,11.88,2.99,8.89,9.13,2.97,4.59,2.22,2.38,4.38,6.58,2.7,3.88,
1003,2009-12-05,1.02,101.77,4.13,3.81,1.17,1.19,8.73,0.59,8.14,5.87,3.52,4.35,2.56,1.79,5.34,5.94,4.74,1.2,
1003,2009-12-06,0.01,101.91,4.32,4.31,1.63,1.64,10.1,0.32,9.78,5.82,2.47,3.11,1.51,1.6,3.99,5.93,1.68,4.25,
1003,2009-12-07,1.17,101.69,7.08,10.01,8.68,8.68,15.02,4.68,10.34,10.57,2.52,2.97,2.02,0.95,4.02,5.88,2.51,3.38,
1003,2009-12-08,22.38,100.84,11.69,16.65,16.12,16.12,20.46,10.19,10.27,16.51,4.38,5.99,2.86,3.13,7.26,10.11,5.1,5.01,0.0
1003,2009-12-09,7.73,100.49,11.23,18.03,15.18,15.18,21.86,10.19,11.67,17.87,4.29,6.23,2.26,3.98,7.12,10.45,4.72,5.73,
1003,2009-12-10,0.02,101.68,4.1,7.13,0.99,1.03,10.68,4.36,6.33,8.6,4.0,4.49,3.38,1.11,6.01,6.52,5.65,0.87,
1003,2009-12-11,10.65,102.3,4.33,5.13,1.94,1.95,6.29,3.91,2.37,6.71,3.75,4.11,3.25,0.86,5.3,6.13,4.66,1.47,
1003,2009-12-12,75.79,101.93,6.8,8.84,7.92,7.92,12.68,5.18,7.5,9.71,4.03,4.64,3.06,1.58,5.71,6.37,4.2,2.17,
1003,2009-12-13,13.12,101.35,13.13,18.55,18.22,18.22,21.91,13.54,8.37,17.99,2.59,3.53,1.47,2.07,4.81,6.85,3.08,3.77,
1003,2009-12-14,49.79,101.32,13.99,19.61,19.4,19.4,21.84,17.05,4.79,19.29,2.39,3.14,1.98,1.16,4.84,6.14,3.43,2.71,
1003,2009-12-15,20.37,101.59,11.5,16.69,16.03,16.03,20.28,10.05,10.23,16.76,3.17,4.76,1.83,2.94,5.26,6.92,2.91,4.01,0.0
1003,2009-12-16,0.54,102.15,5.72,9.32,5.86,5.87,13.7,6.31,7.39,10.37,4.36,4.76,3.59,1.17,6.41,6.88,5.68,1.2,
1003,2009-12-17,19.55,101.57,5.93,8.51,6.17,6.17,11.34,5.95,5.39,9.58,3.84,5.72,3.1,2.62,5.56,8.23,4.47,3.76,
1003,2009-12-18,21.07,100.24,7.06,9.73,8.57,8.57,11.57,8.25,3.32,10.55,4.68,7.1,2.51,4.59,6.95,10.1,3.49,6.61,
1003,2009-12-19,0.05,101.06,5.7,8.43,5.74,5.75,12.37,4.84,7.53,9.42,3.73,4.85,3.05,1.79,5.94,6.98,5.15,1.82,
1003,2009-12-20,0.0,101.97,4.58,5.99,2.73,2.74,10.49,2.38,8.11,6.89,2.36,3.17,1.81,1.36,3.36,4.9,2.39,2.51,
1003,2009-12-21,0.0,102.02,4.93,7.43,3.76,3.77,13.57,2.79,10.78,7.5,1.6,2.47,0.3,2.18,2.55,4.29,0.43,3.87,
1003,2009-12-22,0.0,101.73,6.84,11.29,8.38,8.38,16.35,6.46,9.89,10.34,2.21,3.14,0.83,2.31,3.72,6.03,1.02,5.01,0.0
1003,2009-12-23,1.54,101.28,8.68,13.43,11.8,11.8,17.17,9.59,7.59,13.32,3.86,5.23,3.01,2.22,6.13,8.35,4.78,3.57,
1003,2009-12-24,31.52,100.45,10.63,15.56,14.68,14.68,19.21,11.87,7.34,15.29,6.05,8.28,3.54,4.74,9.4,12.98,5.61,7.36,
1003,2009-12-25,0.06,100.89,5.03,7.25,3.75,3.76,10.97,2.16,8.81,8.45,3.89,6.04,2.57,3.47,6.14,9.3,4.73,4.57,
1003,2009-12-26,0.0,101.57,4.01,5.49,0.84,0.86,8.94,1.6,7.34,6.18,1.75,2.56,0.77,1.79,2.59,4.82,1.01,3.81,
1003,2009-12-27,0.01,101.55,5.98,9.65,6.23,6.23,14.19,5.28,8.91,9.62,2.22,3.34,0.78,2.57,3.69,5.78,1.12,4.66,
1003,2009-12-28,0.0,102.1,3.77,3.76,-0.04,-0.01,7.73,0.75,6.98,5.36,3.71,4.67,2.89,1.78,5.99,6.82,5.23,1.58,
1003,2009-12-29,0.0,102.29,4.21,4.4,1.48,1.49,10.07,-0.82,10.88,5.8,2.23,2.89,1.46,1.43,3.68,5.11,1.86,3.24,0.0
1003,2009-12-30,18.25,101.83,6.77,9.49,7.97,7.97,12.78,4.58,8.2,9.92,2.51,3.59,1.66,1.93,4.14,5.94,2.57,3.37,
1003,2009-12-31,4.84,101.35,9.0,13.96,12.41,12.41,17.97,8.53,9.43,13.93,2.72,3.78,1.95,1.82,4.8,7.04,3.31,3.73,
1003,2010-01-01,1.05,101.89,5.21,6.95,4.42,4.43,10.18,2.2,7.97,8.09,4.28,5.69,2.58,3.11,6.59,8.15,4.37,3.78,
1003,2010-01-02,0.0,102.19,3.7,3.06,-0.27,-0.24,8.36,-0.84,9.2,4.79,3.54,4.48,2.87,1.6,5.58,6.29,4.97,1.31,
1003,2010-01-03,0.0,102.03,2.9,1.06,-3.59,-3.51,6.03,-1.76,7.79,3.09,2.93,3.29,2.45,0.84,4.66,5.94,3.76,2.18,
1003,2010-01-04,0.0,102.07,2.86,0.31,-3.8,-3.73,5.17,-2.7,7.86,2.43,3.57,4.27,2.83,1.44,5.46,6.2,4.5,1.7,
1003,2010-01-05,0.0,102.31,2.49,-0.91,-5.51,-5.4,4.32,-4.18,8.5,1.32,3.37,3.83,2.77,1.05,5.31,6.32,4.76,1.56,0.0
1003,2010-01-06,0.0,102.17,2.57,1.09,-5.03,-4.92,5.88,-2.92,8.81,2.18,2.02,2.73,1.44,1.28,2.88,4.55,2.13,2.42,
1003,2010-01-07,5.29,101.69,4.61,5.03,2.07,2.09,11.53,0.45,11.08,5.35,2.69,5.7,0.85,4.85,4.09,8.09,1.11,6.98,
1003,2010-01-08,0.1,102.17,2.44,-1.52,-5.86,-5.74,1.16,-3.95,5.11,0.87,5.13,5.85,4.29,1.56,7.35,8.3,6.69,1.61,
1003,2010-01-09,0.0,102.53,2.41,-1.72,-5.89,-5.79,2.28,-4.56,6.84,0.65,4.23,4.73,3.5,1.23,6.18,6.73,5.57,1.16,
1003,2010-01-10,0.0,102.96,2.51,-1.62,-5.29,-5.21,3.27,-4.98,8.25,0.49,3.6,4.18,2.61,1.58,5.53,6.0,4.85,1.15,
1003,2010-01-11,0.0,102.69,2.73,-0.04,-4.3,-4.24,6.15,-5.39,11.53,1.36,2.33,3.37,1.08,2.28,3.98,6.77,1.23,5.54,
1003,2010-01-12,0.0,102.39,3.93,3.23,0.54,0.55,9.91,-0.75,10.65,4.2,2.96,3.37,2.38,0.99,5.17,7.04,3.02,4.02,0.0
1003,2010-01-13,0.0,102.38,3.37,3.34,-1.42,-1.39,8.67,-2.14,10.81,3.44,1.44,2.9,0.6,2.3,2.08,5.05,0.7,4.35,
1003,2010-01-14,0.0,102.05,4.67,6.08,2.83,2.84,12.71,1.38,11.32,6.17,1.98,2.95,1.12,1.83,3.2,5.93,1.6,4.34,
1003,2010-01-15,4.24,101.79,6.5,8.76,7.27,7.27,14.89,2.38,12.52,8.94,3.08,4.11,1.96,2.15,5.1,7.42,3.29,4.12,
1003,2010-01-16,34.16,100.53,9.53,13.59,13.17,13.17,17.19,10.3,6.89,13.41,5.02,7.38,3.19,4.18,7.99,11.26,5.37,5.9,
1003,2010-01-17,0.21,100.72,7.2,10.63,9.04,9.04,13.42,8.54,4.88,11.05,4.66,5.98,2.56,3.42,7.15,9.03,4.41,4.62,
1003,2010-01-18,0.0,101.48,6.68,10.66,8.15,8.15,16.14,7.49,8.65,11.14,1.43,2.28,0.11,2.17,2.48,4.48,0.2,4.28,
1003,2010-01-19,0.0,101.36,7.27,11.11,9.29,9.29,16.94,7.35,9.6,11.07,1.49,2.42,0.36,2.06,2.65,5.3,0.52,4.79,0.0
1003,2010-01-20,32.28,100.82,10.52,14.88,14.66,14.66,18.29,9.53,8.76,14.47,3.34,4.73,2.22,2.52,5.97,8.23,4.28,3.95,
1003,2010-01-21,36.9,100.12,12.35,18.03,17.24,17.24,21.82,13.06,8.75,17.65,4.12,5.14,2.67,2.47,7.17,8.18,5.55,2.64,
1003,2010-01-22,0.0,100.66,8.03,13.21,10.74,10.74,18.2,8.8,9.4,12.79,1.9,2.55,0.86,1.68,3.4,5.33,1.23,4.1,
1003,2010-01-23,1.33,100.55,9.09,13.49,12.41,12.41,17.52,8.89,8.63,13.43,4.37,5.83,2.35,3.48,6.9,9.12,4.73,4.39,
1003,2010-01-24,25.75,99.82,11.97,17.34,16.5,16.5,20.88,11.46,9.42,16.9,4.92,7.17,3.15,4.03,8.17,11.15,5.66,5.49,
1003,2010-01-25,0.0,100.85,5.98,10.55,6.33,6.34,13.96,7.81,6.15,10.8,4.08,4.95,3.46,1.49,6.76,7.68,5.12,2.56,
1003,2010-01-26,0.0,101.7,5.44,9.19,5.14,5.14,14.59,4.72,9.87,9.41,3.31,5.19,2.41,2.77,5.86,7.76,3.26,4.5,0.0
1003,2010-01-27,0.0,102.18,4.37,8.11,2.09,2.11,13.61,1.86,11.75,7.7,1.78,2.83,0.54,2.29,2.69,5.28,0.67,4.61,
1003,2010-01-28,0.0,102.03,5.35,9.55,4.78,4.79,15.11,4.02,11.09,8.68,2.11,2.88,1.48,1.4,3.01,4.45,1.75,2.7,
1003,2010-01-29,32.49,101.06,9.02,13.55,12.02,12.02,17.59,8.17,9.42,13.39,3.89,5.23,2.54,2.69,6.34,8.91,3.81,5.11,
1003,2010-01-30,8.44,100.92,6.2,8.41,6.07,6.08,17.31,1.56,15.75,9.42,4.5,5.17,3.49,1.68,6.6,7.33,5.69,1.64,
1003,2010-01-31,0.06,101.81,3.94,3.3,0.5,0.52,8.59,-0.29,8.88,4.99,3.3,4.5,2.12,2.38,5.07,6.4,3.16,3.24,
1003,2010-02-01,0.29,101.73,5.07,6.82,4.0,4.01,12.01,1.72,10.29,7.62,1.89,2.92,0.67,2.24,2.65,5.28,0.65,4.63,
1003,2010-02-02,0.02,101.44,6.27,9.58,7.13,7.13,15.26,5.08,10.18,9.8,2.85,4.36,1.02,3.34,4.74,6.19,1.27,4.91,0.0
1003,2010-02-03,0.18,101.67,6.0,9.22,6.55,6.55,13.54,5.2,8.34,10.04,2.43,3.23,1.41,1.82,3.87,4.87,2.16,2.71,
1003,2010-02-04,35.39,101.01,8.65,12.23,11.57,11.57,17.34,8.45,8.89,12.42,4.73,6.95,2.1,4.85,7.23,11.18,3.73,7.46,
1003,2010-02-05,27.87,100.24,8.89,13.33,12.01,12.01,17.28,9.4,7.88,13.58,3.89,5.29,1.8,3.49,5.98,7.5,3.44,4.06,
1003,2010-02-06,0.05,100.9,5.38,7.77,4.84,4.84,11.36,3.4,7.96,8.8,4.41,5.41,3.07,2.33,6.78,7.77,5.33,2.44,
1003,2010-02-07,0.0,101.39,4.26,4.98,1.67,1.69,9.8,1.61,8.19,6.71,2.15,3.01,1.4,1.61,3.57,5.22,1.99,3.23,
1003,2010-02-08,0.21,101.26,5.73,7.85,5.36,5.36,13.6,1.07,12.53,8.83,2.65,3.96,1.91,2.05,4.21,7.09,2.46,4.63,
1003,2010-02-09,14.73,101.02,6.94,9.98,7.84,7.84,14.3,1.56,12.74,10.57,4.73,6.02,2.31,3.71,7.3,8.53,3.6,4.93,0.0
1003,2010-02-10,0.01,101.83,3.31,2.65,-1.82,-1.77,7.55,-1.02,8.58,4.62,3.92,4.86,2.51,2.35,6.15,7.13,4.49,2.64,
1003,2010-02-11,9.77,101.54,3.76,3.19,-0.12,-0.1,7.44,-0.94,8.39,5.15,2.19,2.91,1.48,1.43,3.51,4.93,2.3,2.63,
1003,2010-02-12,21.08,100.9,4.24,2.04,1.49,1.49,3.85,-0.22,4.06,3.95,3.79,4.9,2.6,2.3,5.64,7.31,3.8,3.51,
1003,2010-02-13,0.02,101.44,3.88,3.1,0.31,0.32,8.74,-2.05,10.78,4.22,2.83,3.91,2.17,1.74,4.32,5.84,3.29,2.55,
1003,2010-02-14,0.45,101.3,5.18,6.99,4.23,4.24,13.03,1.09,11.94,7.42,2.44,3.94,1.11,2.83,4.16,6.9,1.53,5.37,
1003,2010-02-15,5.01,101.24,4.31,5.53,1.51,1.53,9.16,1.54,7.62,6.68,4.36,5.4,3.54,1.86,6.72,7.61,5.88,1.73,
1003,2010-02-16,0.0,101.64,3.43,2.34,-1.41,-1.37,7.88,-2.61,10.49,4.05,3.07,3.71,2.49,1.22,5.03,6.35,3.98,2.37,0.0
1003,2010-02-17,0.0,101.6,4.05,4.4,0.92,0.93,10.4,-0.61,11.01,5.45,3.04,3.8,2.43,1.37,5.03,6.57,3.49,3.08,
1003,2010-02-18,0.0,101.85,4.03,5.98,0.86,0.89,12.37,-0.59,12.95,6.55,2.2,3.06,1.23,1.83,3.41,5.65,1.62,4.03,
1003,2010-02-19,0.0,101.76,4.33,8.78,1.9,1.92,14.44,1.68,12.76,7.88,1.22,2.56,0.22,2.34,1.75,4.1,0.25,3.84,
1003,2010-02-20,0.0,101.62,4.88,9.43,3.51,3.52,16.48,2.29,14.19,8.62,1.79,2.87,0.63,2.24,2.61,4.94,0.82,4.12,
1003,2010-02-21,5.85,101.07,7.66,11.16,9.71,9.71,15.08,4.63,10.45,10.95,3.24,4.07,2.4,1.67,5.23,7.2,3.34,3.86,
1003,2010-02-22,10.95,100.27,10.04,15.71,14.01,14.01,20.08,10.16,9.92,15.49,3.2,4.44,2.14,2.29,5.58,7.84,3.68,4.16,
1003,2010-02-23,0.06,100.74,5.9,9.59,6.19,6.2,13.99,6.32,7.66,10.38,3.33,4.06,2.46,1.6,5.08,6.14,4.16,1.98,0.0
1003,2010-02-24,0.55,101.14,4.7,5.84,3.0,3.01,9.18,1.94,7.25,6.86,3.81,4.72,2.82,1.9,5.9,7.19,4.84,2.35,
1003,2010-02-25,0.0,101.61,3.29,3.71,-1.91,-1.85,9.99,-2.23,12.23,4.9,2.83,3.85,1.9,1.95,4.48,6.39,3.35,3.04,
1003,2010-02-26,0.26,101.34,4.12,7.72,1.01,1.04,14.16,1.13,13.03,7.96,1.37,2.31,0.11,2.2,2.2,4.07,0.3,3.76,
1003,2010-02-27,3.43,101.03,5.18,7.48,4.39,4.39,12.07,4.83,7.24,8.05,2.93,4.05,0.9,3.16,4.8,6.23,1.6,4.63,
1003,2010-02-28,0.0,101.25,5.43,9.51,5.01,5.01,15.93,2.65,13.28,9.1,2.28,3.18,1.55,1.63,3.42,5.82,2.04,3.77,
1003,2010-03-01,34.91,100.78,6.78,10.96,8.05,8.05,16.55,5.44,11.11,10.68,2.52,4.53,0.7,3.83,3.82,6.74,0.82,5.92,
1003,2010-03-02,9.56,100.39,5.25,6.06,4.37,4.37,8.97,3.94,5.03,7.21,5.18,6.37,2.78,3.59,7.55,9.16,3.77,5.38,0.0
1003,2010-03-03,0.0,101.26,4.53,6.21,2.51,2.52,11.53,2.43,9.11,7.37,3.65,4.24,2.95,1.29,5.75,6.68,4.99,1.69,
1003,2010-03-04,0.0,101.69,4.26,6.47,1.72,1.74,12.39,1.1,11.3,6.86,2.79,3.59,2.23,1.36,4.27,5.17,3.17,2.0,
1003,2010-03-05,0.0,101.85,4.37,7.61,1.99,2.01,14.23,1.02,13.21,7.58,2.54,2.85,1.8,1.05,4.06,5.4,2.39,3.01,
1003,2010-03-06,0.0,102.0,4.42,7.95,2.2,2.22,15.31,0.93,14.38,8.17,2.33,2.77,1.46,1.31,3.88,5.58,2.07,3.51,
1003,2010-03-07,0.0,101.92,4.88,9.73,3.44,3.46,16.82,1.82,15.0,9.19,1.72,2.74,0.28,2.46,2.46,4.43,0.29,4.14,
1003,2010-03-08,0.05,101.5,6.38,11.8,7.4,7.4,17.42,7.91,9.51,11.15,1.74,2.7,1.16,1.54,2.81,5.63,1.52,4.1,
1003,2010-03-09,3.4,100.97,9.09,14.48,12.6,12.6,18.49,9.83,8.66,14.26,3.4,4.4,2.34,2.06,6.0,6.73,4.88,1.85,0.0
1003,2010-03-10,21.02,100.47,11.94,17.66,16.79,16.79,21.03,14.67,6.35,17.38,4.11,5.16,3.09,2.07,7.05,8.42,5.93,2.49,
1003,2010-03-11,9.09,100.02,12.11,19.27,16.94,16.94,24.52,15.55,8.97,18.89,2.55,5.32,0.41,4.9,4.49,8.7,0.69,8.01,
1003,2010-03-12,0.4,99.87,9.46,16.12,13.03,13.03,20.08,11.69,8.39,15.9,3.1,4.31,0.83,3.48,5.35,7.21,1.64,5.57,
1003,2010-03-13,0.0,100.17,6.88,12.28,8.35,8.35,16.23,8.59,7.64,12.38,4.09,6.22,2.34,3.88,6.82,9.0,4.81,4.2,
1003,2010-03-14,0.0,100.64,7.22,12.8,9.09,9.09,18.02,6.7,11.32,12.97,3.42,5.05,2.39,2.65,5.95,7.5,3.48,4.02,
1003,2010-03-15,0.0,101.23,6.95,12.1,8.69,8.69,16.65,7.83,8.83,12.57,3.47,4.37,2.37,2.0,5.77,6.59,4.74,1.86,
1003,2010-03-16,1.47,101.47,6.67,11.6,8.1,8.11,16.82,7.43,9.39,12.34,2.82,3.57,2.14,1.42,4.48,5.62,3.44,2.18,0.0
1003,2010-03-17,2.27,101.28,6.57,9.93,7.9,7.91,13.22,7.84,5.38,10.88,2.77,3.8,2.05,1.75,4.56,5.63,3.02,2.61,
1003,2010-03-18,0.03,101.22,7.02,11.69,8.82,8.82,16.69,7.74,8.95,12.24,2.56,3.12,2.18,0.94,4.27,5.1,3.35,1.75,
1003,2010-03-19,0.0,101.36,7.33,13.22,9.46,9.46,20.04,7.25,12.78,13.48,1.89,2.34,0.47,1.86,3.41,5.09,0.58,4.5,
1003,2010-03-20,2.76,101.17,8.88,14.86,12.27,12.27,19.27,10.0,9.27,14.4,3.35,4.47,1.43,3.04,5.28,7.47,1.9,5.57,
1003,2010-03-21,22.35,100.58,6.83,11.07,7.56,7.57,15.16,4.75,10.42,11.93,5.42,7.16,3.88,3.28,8.04,9.93,6.26,3.67,
1003,2010-03-22,0.0,101.04,5.45,8.26,4.88,4.89,12.6,2.58,10.02,9.37,3.33,4.31,1.58,2.74,5.17,6.39,2.52,3.87,
1003,2010-03-23,0.0,101.38,7.77,13.69,10.22,10.22,20.46,8.02,12.44,13.28,1.71,2.62,0.56,2.06,2.87,5.72,0.78,4.93,0.0
1003,2010-03-24,0.06,101.38,8.69,14.32,12.03,12.03,19.09,10.55,8.54,13.88,2.5,3.15,1.24,1.91,4.1,6.08,1.61,4.46,
1003,2010-03-25,4.39,100.73,10.84,16.13,15.23,15.23,20.07,12.34,7.73,15.98,3.58,4.55,2.89,1.66,6.2,7.03,5.3,1.74,
1003,2010-03-26,0.0,100.96,7.58,13.36,9.92,9.92,18.86,9.33,9.53,13.67,2.89,3.9,1.78,2.12,4.83,5.68,4.03,1.65,
1003,2010-03-27,0.0,101.15,8.41,14.21,11.39,11.39,19.96,8.04,11.91,14.5,3.53,4.26,2.38,1.89,5.67,7.18,4.64,2.55,
1003,2010-03-28,0.01,100.74,9.76,16.82,13.61,13.61,22.14,11.03,11.11,16.8,3.34,4.49,2.17,2.32,5.79,7.14,4.27,2.87,
1003,2010-03-29,0.0,100.93,7.0,12.93,8.74,8.74,18.27,9.26,9.01,13.49,3.98,5.24,2.75,2.48,6.56,7.63,5.56,2.06,
1003,2010-03-30,0.0,101.27,7.03,13.54,8.81,8.81,19.88,6.91,12.97,13.86,2.43,3.14,1.3,1.83,4.15,6.53,1.62,4.91,0.0
1003,2010-03-31,0.0,101.48,8.58,15.19,11.86,11.86,21.73,9.77,11.96,15.24,2.45,2.99,1.53,1.46,4.39,6.2,2.05,4.15,
1003,2010-04-01,0.0,101.47,9.02,15.8,12.6,12.6,22.65,10.35,12.3,15.73,2.17,2.5,1.42,1.08,3.82,5.3,1.92,3.38,
1003,2010-04-02,0.0,101.24,10.04,16.54,14.17,14.17,21.92,10.89,11.03,16.58,3.1,4.01,2.13,1.88,5.29,6.75,4.09,2.66,
1003,2010-04-03,2.12,101.26,12.36,18.94,17.45,17.45,23.66,14.91,8.75,18.94,2.55,3.52,1.9,1.61,4.64,6.49,3.26,3.23,
1003,2010-04-04,0.19,101.62,11.72,19.37,16.67,16.67,25.37,14.36,11.01,19.16,1.79,2.17,1.33,0.84,3.12,4.91,1.85,3.05,
1003,2010-04-05,0.0,101.73,10.63,18.62,15.14,15.14,25.23,13.55,11.67,18.03,1.67,2.28,0.94,1.34,2.89,4.96,1.24,3.72,
1003,2010-04-06,0.0,101.37,11.51,18.67,16.32,16.32,23.74,13.32,10.41,18.42,2.94,4.02,1.74,2.28,4.92,6.03,2.82,3.21,0.0
1003,2010-04-07,1.57,100.99,12.89,20.13,18.09,18.09,24.06,16.56,7.51,20.06,3.31,3.77,2.78,0.98,5.85,6.81,4.67,2.14,
1003,2010-04-08,10.41,100.76,11.61,18.4,16.13,16.13,20.88,12.19,8.69,18.33,3.72,4.17,2.87,1.3,6.22,6.96,5.47,1.48,
1003,2010-04-09,0.0,101.57,7.05,15.06,8.93,8.93,21.14,8.45,12.69,15.05,2.49,3.51,1.72,1.78,3.95,5.98,2.71,3.27,
1003,2010-04-10,0.0,101.96,7.87,15.78,10.57,10.58,21.66,9.52,12.14,15.34,2.21,2.93,0.68,2.25,3.52,4.96,0.86,4.1,
1003,2010-04-11,0.0,101.87,9.13,17.72,12.69,12.69,23.87,10.0,13.87,17.04,2.03,3.13,0.72,2.4,3.19,5.9,0.94,4.96,
1003,2010-04-12,0.0,101.78,9.72,18.03,13.77,13.77,24.44,12.21,12.23,17.85,2.56,3.21,1.44,1.77,4.52,5.66,2.16,3.5,
1003,2010-04-13,0.0,101.86,10.2,18.5,14.5,14.5,24.04,13.21,10.82,18.5,2.86,3.74,1.84,1.9,5.16,5.84,3.92,1.92,0.0
1003,2010-04-14,0.09,102.06,11.91,20.0,16.98,16.99,25.22,16.2,9.02,19.99,3.08,4.08,1.91,2.17,5.41,6.24,4.15,2.1,
1003,2010-04-15,0.0,102.09,11.32,19.79,16.21,16.21,24.77,15.04,9.73,19.51,2.89,4.24,1.61,2.63,4.66,6.32,2.79,3.53,
1003,2010-04-16,0.0,101.69,11.15,19.62,15.92,15.91,25.31,14.37,10.94,19.57,2.27,2.8,1.87,0.93,3.66,5.32,2.58,2.75,
1003,2010-04-17,0.0,101.17,10.57,19.65,14.99,14.99,25.5,14.33,11.18,19.54,1.52,2.11,0.24,1.87,2.64,4.8,0.29,4.51,
1003,2010-04-18,0.0,100.94,11.28,20.07,15.96,15.96,25.94,15.55,10.39,20.1,2.35,2.85,1.6,1.26,4.21,5.46,3.13,2.33,
1003,2010-04-19,0.17,101.02,9.64,18.36,13.53,13.53,24.6,13.71,10.89,18.65,2.05,2.6,1.29,1.32,3.54,5.02,1.65,3.37,
1003,2010-04-20,0.03,101.0,9.6,16.91,13.4,13.4,21.89,12.93,8.95,17.27,1.82,2.63,1.37,1.26,3.1,4.22,1.8,2.42,0.032799999999999996
1003,2010-04-21,0.0,100.84,9.39,18.53,13.07,13.07,24.29,12.14,12.15,18.37,1.97,2.67,1.34,1.33,3.27,4.45,1.69,2.76,
1003,2010-04-22,0.0,100.89,11.53,19.98,16.29,16.29,26.04,15.18,10.86,19.87,2.24,3.74,0.5,3.24,3.84,5.56,0.77,4.79,
1003,2010-04-23,10.1,100.8,13.45,20.63,18.71,18.71,25.05,16.08,8.97,20.69,3.75,4.48,2.54,1.94,6.08,7.11,4.67,2.44,
1003,2010-04-24,23.33,100.32,16.2,22.64,21.66,21.66,24.6,20.75,3.85,22.52,5.36,6.43,4.19,2.23,8.56,10.01,7.09,2.93,
1003,2010-04-25,1.01,100.04,12.93,22.17,17.91,17.91,26.53,17.96,8.57,22.06,3.7,4.67,2.78,1.89,6.24,7.84,3.91,3.93,
1003,2010-04-26,0.0,100.18,10.33,19.59,14.49,14.49,24.73,14.96,9.77,19.68,3.81,5.22,2.04,3.18,6.5,8.0,3.94,4.06,
1003,2010-04-27,0.17,100.64,8.92,17.36,12.19,12.19,21.85,12.05,9.79,17.5,3.38,5.74,1.21,4.53,5.42,8.53,1.86,6.67,0.3527
1003,2010-04-28,0.0,101.22,7.65,16.01,10.07,10.07,21.92,9.38,12.55,16.6,2.03,2.81,0.68,2.13,3.28,5.38,1.01,4.37,
1003,2010-04-29,0.01,101.13,9.48,18.35,13.26,13.26,24.01,13.34,10.67,18.31,3.2,4.11,2.32,1.79,5.09,6.51,3.67,2.84,
1003,2010-04-30,8.04,100.67,14.73,21.73,20.01,20.01,25.9,16.27,9.63,21.76,4.43,5.63,3.63,2.0,7.07,8.35,5.92,2.43,
1003,2010-05-01,0.67,100.58,16.84,24.5,22.33,22.33,28.01,21.93,6.08,24.45,5.1,6.17,4.25,1.92,8.12,9.47,6.87,2.6,
1003,2010-05-02,13.41,100.61,17.2,24.5,22.68,22.68,27.02,22.84,4.18,24.36,5.9,7.14,4.99,2.14,9.47,11.0,8.31,2.69,
1003,2010-05-03,36.89,100.9,17.05,24.15,22.54,22.53,27.03,20.76,6.26,24.04,1.96,4.89,0.2,4.69,3.45,8.24,0.45,7.79,
1003,2010-05-04,8.01,100.91,13.28,23.0,18.43,18.43,28.37,19.03,9.34,22.54,2.16,4.52,0.5,4.02,3.55,6.56,1.5,5.06,0.0
1003,2010-05-05,0.0,100.92,13.79,23.57,19.07,19.07,29.57,18.21,11.36,23.52,1.49,2.58,0.47,2.11,2.6,5.32,0.54,4.77,
1003,2010-05-06,0.0,101.03,14.92,24.15,20.43,20.43,29.81,19.5,10.31,24.24,1.95,2.72,0.4,2.32,3.53,5.33,0.53,4.8,
1003,2010-05-07,0.0,101.08,15.7,24.15,21.25,21.25,28.79,19.78,9.01,24.18,3.08,3.8,2.34,1.46,5.3,5.89,4.11,1.78,
1003,2010-05-08,0.15,101.39,13.63,22.61,18.67,18.67,26.32,15.08,11.24,22.65,3.66,4.46,3.13,1.34,6.12,6.59,5.06,1.53,
1003,2010-05-09,0.0,101.82,8.64,18.07,11.95,11.95,23.85,12.75,11.1,18.73,2.96,4.41,1.53,2.88,4.8,6.27,2.61,3.66,
1003,2010-05-10,0.0,101.58,11.25,20.41,15.75,15.75,26.62,13.89,12.73,20.83,2.91,3.44,2.31,1.13,4.79,6.0,3.12,2.88,
1003,2010-05-11,0.37,101.45,15.49,23.98,21.09,21.09,27.82,20.63,7.19,23.99,3.43,4.03,2.8,1.22,5.78,6.14,5.08,1.07,0.0
1003,2010-05-12,0.06,101.55,15.94,24.34,21.58,21.58,28.53,21.13,7.41,24.44,3.35,4.14,2.47,1.67,5.52,6.0,4.5,1.5,
1003,2010-05-13,0.0,101.68,15.57,24.12,21.23,21.23,28.09,20.81,7.27,24.22,2.94,4.11,1.92,2.19,4.99,5.92,3.86,2.06,
